price,quantity,order_date,shipping_date,delivery_status,order_month,order_day,shipping_time,category_Beauty,category_Books,category_Clothing,category_Electronics,category_Home,category_Toys,payment_method_Apple Pay,payment_method_Credit Card,payment_method_Debit Card,payment_method_Google Pay,payment_method_PayPal,device_type_Desktop,device_type_Mobile,device_type_Tablet,channel_Email,channel_Organic,channel_Paid Search,channel_Social,customer_segment_New,customer_segment_Returning,customer_segment_VIP
-1.4612416264595558,1.4951532139975057,2024-04-20 14:59:58.897063,2024-04-27 14:59:58.897063,3,-0.7166854204313678,0.4842089490139348,1.5015478672347986,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
1.0652976437758728,0.6978657325292041,2024-04-20 14:59:58.897063,2024-04-22 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,-1.00688492132985,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0.4590187505319866,-0.09942174893909721,2024-04-20 14:59:58.897063,2024-04-27 14:59:58.897063,3,-0.7166854204313678,0.4842089490139348,1.5015478672347986,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
-1.6159233739542338,0.6978657325292041,2024-04-20 14:59:58.897063,2024-04-24 14:59:58.897063,3,-0.7166854204313678,0.4842089490139348,-0.003511805903990499,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1.714083958256293,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-25 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.4981747518089392,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.6326555544183305,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-25 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.4981747518089392,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
0.2077227976976976,0.6978657325292041,2024-04-20 14:59:58.897063,2024-04-23 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,-0.5051983636169202,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
-0.4035070431111758,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-26 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.999861309521869,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1.367022533950676,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-21 14:59:58.897063,3,-0.7166854204313678,0.4842089490139348,-1.5085714790427798,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
0.4609284017356249,-0.09942174893909721,2024-04-20 14:59:58.897063,2024-04-25 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.4981747518089392,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1.6094067811679882,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-26 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.999861309521869,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.3331535401710959,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-21 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,-1.5085714790427798,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
-1.3163203184501389,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-21 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,-1.5085714790427798,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0.7777183180724614,-0.09942174893909721,2024-04-20 14:59:58.897063,2024-04-23 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,-0.5051983636169202,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
-0.49446302266223013,-0.09942174893909721,2024-04-20 14:59:58.897063,2024-04-25 14:59:58.897063,3,-0.7166854204313678,0.4842089490139348,0.4981747518089392,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
0.8567212956451891,-0.09942174893909721,2024-04-20 14:59:58.897063,2024-04-25 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.4981747518089392,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False
-0.8748372512979764,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-25 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.4981747518089392,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
-1.06431708739228,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-21 14:59:58.897063,2,-0.7166854204313678,0.4842089490139348,-1.5085714790427798,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
-1.5076390779257236,0.6978657325292041,2024-04-20 14:59:58.897063,2024-04-25 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.4981747518089392,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
-0.8793638319288221,0.6978657325292041,2024-04-20 14:59:58.897063,2024-04-22 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,-1.00688492132985,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
1.5156924165450123,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-24 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,-0.003511805903990499,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
1.6107506097927704,-0.09942174893909721,2024-04-20 14:59:58.897063,2024-04-24 14:59:58.897063,1,-0.7166854204313678,0.4842089490139348,-0.003511805903990499,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
-1.2689326774709737,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-25 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.4981747518089392,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
-0.6112346573735759,-0.09942174893909721,2024-04-20 14:59:58.897063,2024-04-26 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.999861309521869,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
-1.6328980513199047,-0.09942174893909721,2024-04-20 14:59:58.897063,2024-04-25 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.4981747518089392,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
-1.4801966828512219,-0.8967092304073987,2024-04-20 14:59:58.897063,2024-04-27 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,1.5015478672347986,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
-1.588480978879732,0.6978657325292041,2024-04-20 14:59:58.897063,2024-04-26 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,0.999861309521869,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
-1.438113628548829,-0.09942174893909721,2024-04-20 14:59:58.897063,2024-04-22 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,-1.00688492132985,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.293121592717055,1.4951532139975057,2024-04-20 14:59:58.897063,2024-04-22 14:59:58.897063,0,-0.7166854204313678,0.4842089490139348,-1.00688492132985,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
-0.43158598858689,2.292440695465807,2024-04-21 14:59:58.897063,2024-04-23 14:59:58.897063,0,-0.7166854204313678,0.5977158172044538,-1.00688492132985,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
-1.2272739901027225,3.0897281769341087,2024-04-21 14:59:58.897063,2024-04-27 14:59:58.897063,0,-0.7166854204313678,0.5977158172044538,0.999861309521869,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.6169539778550847,-0.8967092304073987,2024-04-21 14:59:58.897063,2024-04-26 14:59:58.897063,3,-0.7166854204313678,0.5977158172044538,0.4981747518089392,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
-0.513630262520967,-0.09942174893909721,2024-04-21 14:59:58.897063,2024-04-26 14:59:58.897063,3,-0.7166854204313678,0.5977158172044538,0.4981747518089392,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.9661372368314104,0.6978657325292041,2024-04-21 14:59:58.897063,2024-04-25 14:59:58.897063,3,-0.7166854204313678,0.5977158172044538,-0.003511805903990499,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1.7361510388316654,-0.8967092304073987,2024-04-21 14:59:58.897063,2024-04-25 14:59:58.897063,3,-0.7166854204313678,0.5977158172044538,-0.003511805903990499,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
-0.8408878965666343,-0.8967092304073987,2024-04-21 14:59:58.897063,2024-04-23 14:59:58.897063,0,-0.7166854204313678,0.5977158172044538,-1.00688492132985,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
0.93890702522398,-0.09942174893909721,2024-04-21 14:59:58.897063,2024-04-25 14:59:58.897063,3,-0.7166854204313678,0.5977158172044538,-0.003511805903990499,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
-0.761460552059765,3.0897281769341087,2024-04-21 14:59:58.897063,2024-04-23 14:59:58.897063,3,-0.7166854204313678,0.5977158172044538,-1.00688492132985,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
1.6400319282485532,1.4951532139975057,2024-04-21 14:59:58.897063,2024-04-22 14:59:58.897063,0,-0.7166854204313678,0.5977158172044538,-1.5085714790427798,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1.167782258371112,-0.09942174893909721,2024-04-21 14:59:58.897063,2024-04-23 14:59:58.897063,0,-0.7166854204313678,0.5977158172044538,-1.00688492132985,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
-0.4048508717359581,0.6978657325292041,2024-04-21 14:59:58.897063,2024-04-25 14:59:58.897063,3,-0.7166854204313678,0.5977158172044538,-0.003511805903990499,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-1.2674473932014776,-0.09942174893909721,2024-04-21 14:59:58.897063,2024-04-22 14:59:58.897063,0,-0.7166854204313678,0.5977158172044538,-1.5085714790427798,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
1.4603125316395102,-0.09942174893909721,2024-04-21 14:59:58.897063,2024-04-28 14:59:58.897063,0,-0.7166854204313678,0.5977158172044538,1.5015478672347986,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
-1.0305091883056519,-0.8967092304073987,2024-04-21 14:59:58.897063,2024-04-23 14:59:58.897063,0,-0.7166854204313678,0.5977158172044538,-1.00688492132985,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
0.44430736348173844,0.6978657325292041,2024-04-21 14:59:58.897063,2024-04-25 14:59:58.897063,3,-0.7166854204313678,0.5977158172044538,-0.003511805903990499,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0.16712502766480083,0.6978657325292041,2024-04-21 14:59:58.897063,2024-04-23 14:59:58.897063,2,-0.7166854204313678,0.5977158172044538,-1.00688492132985,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
-0.6859232377825286,-0.8967092304073987,2024-04-21 14:59:58.897063,2024-04-22 14:59:58.897063,0,-0.7166854204313678,0.5977158172044538,-1.5085714790427798,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.2536251544073666,0.6978657325292041,2024-04-21 14:59:58.897063,2024-04-22 14:59:58.897063,0,-0.7166854204313678,0.5977158172044538,-1.5085714790427798,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.24259161411968036,-0.09942174893909721,2024-04-21 14:59:58.897063,2024-04-22 14:59:58.897063,0,-0.7166854204313678,0.5977158172044538,-1.5085714790427798,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
